Edad,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AvgMonthSpend,BikeBuyerText,,
35,Partial College,Manual,M,M,1,1,0,1,27435,53.16,NO,,
34,Partial High School,Skilled Manual,M,S,0,1,0,0,54648,58.24,YES,,
19,Partial College,Management,M,M,0,3,0,0,107500,51.14,NO,,
51,Partial College,Skilled Manual,M,M,1,0,0,2,55772,48.45,YES,,
36,Partial College,Clerical,F,M,1,0,0,1,80514,50.39,YES,,
22,Bachelors,Professional,F,M,1,2,0,0,135108,52.76,YES,,
56,Bachelors,Clerical,M,S,1,3,0,1,86155,54.86,YES,,
42,High School,Skilled Manual,M,M,1,0,1,2,54764,59.77,YES,,
43,High School,Manual,M,M,1,1,0,2,30841,50.78,YES,,
30,Partial College,Manual,M,S,0,1,0,0,30799,47.19,YES,,
28,Graduate Degree,Professional,M,S,1,3,0,0,132821,56.23,YES,,
32,High School,Skilled Manual,M,S,0,0,0,0,54477,58.09,YES,,
51,Bachelors,Professional,F,M,1,1,0,2,138069,52.27,NO,,
16,High School,Skilled Manual,M,S,0,2,0,0,57076,53,YES,,
21,Partial College,Clerical,M,S,0,2,0,0,82875,51.04,YES,,
17,Partial High School,Manual,F,S,0,1,0,0,36132,48.92,NO,,
42,High School,Skilled Manual,M,M,1,2,1,2,59304,59.96,YES,,
30,Bachelors,Clerical,M,S,0,3,0,0,82538,52.48,YES,,
38,Bachelors,Clerical,M,M,1,2,0,2,81487,52.15,YES,,
24,Bachelors,Skilled Manual,F,S,0,0,0,0,59513,52.72,YES,,
37,Partial College,Clerical,F,M,1,2,0,2,84711,50.14,YES,,
27,Bachelors,Manual,F,M,0,0,1,1,33680,49.28,YES,,
41,Partial High School,Skilled Manual,F,S,1,2,0,0,59951,48.35,NO,,
23,Partial College,Skilled Manual,M,S,0,0,0,0,55098,49.96,YES,,
27,Graduate Degree,Management,F,M,1,3,2,2,104106,52.79,YES,,
58,Graduate Degree,Clerical,M,M,1,3,0,3,77695,49.96,YES,,
22,High School,Skilled Manual,M,S,0,0,0,0,52351,47.41,YES,,
31,Bachelors,Management,M,S,1,2,0,0,111514,58.72,YES,,
43,High School,Clerical,F,M,1,1,1,2,78727,51.85,YES,,
50,Bachelors,Manual,F,S,1,0,1,1,32710,48.69,YES,,
30,Graduate Degree,Manual,F,S,0,0,0,0,30435,50.12,YES,,
25,Partial College,Manual,F,S,0,0,0,0,30340,47.34,YES,,
26,Graduate Degree,Professional,F,S,1,1,0,0,136386,53.6,NO,,
54,Partial College,Management,M,M,1,1,1,2,111760,51.13,YES,,
26,Bachelors,Manual,F,S,0,1,0,0,36462,46.79,NO,,
42,Partial College,Skilled Manual,F,M,1,2,1,1,60086,53.56,YES,,
22,High School,Manual,M,S,0,1,0,0,32017,48.7,NO,,
43,Partial College,Clerical,F,M,1,1,1,2,87412,53.56,YES,,
53,Bachelors,Skilled Manual,M,S,1,2,1,1,57729,49.74,YES,,
29,Bachelors,Management,M,M,1,0,1,2,111251,55.24,YES,,
34,Bachelors,Management,M,M,1,2,1,2,105555,55.42,YES,,
36,Partial College,Management,M,M,1,3,1,2,109007,58.09,YES,,
60,Graduate Degree,Skilled Manual,F,S,1,2,0,1,59163,49.54,NO,,
28,Graduate Degree,Professional,F,S,1,1,0,0,134969,54.79,NO,,
28,Bachelors,Skilled Manual,F,M,0,1,0,1,53581,47.77,NO,,
18,Partial College,Clerical,M,S,0,1,0,0,78113,49.44,YES,,
26,Graduate Degree,Professional,M,M,1,3,1,2,129112,51.83,YES,,
45,Partial College,Manual,F,S,1,0,0,0,34061,48.9,YES,,
23,Bachelors,Clerical,M,M,0,3,0,0,78111,50.19,NO,,
30,Bachelors,Clerical,M,M,1,0,0,1,83723,50.2,YES,,
46,High School,Skilled Manual,M,M,1,1,1,2,58468,59.21,YES,,
33,Bachelors,Management,F,S,1,2,0,0,108231,52.26,YES,,
21,High School,Clerical,M,M,0,1,0,0,76772,49.35,NO,,
19,Partial College,Skilled Manual,M,S,0,0,0,0,54081,51.36,YES,,
24,Graduate Degree,Professional,F,M,1,2,0,0,136818,52.14,NO,,
30,Bachelors,Manual,M,M,0,0,1,2,28862,49.99,NO,,
38,Bachelors,Clerical,F,S,1,1,0,0,76642,53.06,NO,,
55,Partial College,Skilled Manual,F,M,1,2,2,2,51114,51,YES,,
46,Bachelors,Clerical,M,S,1,0,0,0,77289,60.48,YES,,
28,Graduate Degree,Skilled Manual,F,M,0,1,0,2,51433,48.04,NO,,
36,Partial College,Clerical,F,M,1,2,1,2,84813,49.82,YES,,
29,Bachelors,Professional,M,M,1,1,0,2,133325,52.84,NO,,
44,Partial College,Manual,F,M,1,0,0,2,26292,44.81,NO,,
22,Bachelors,Manual,M,S,0,1,0,0,35244,48.76,YES,,
23,Partial High School,Skilled Manual,F,S,0,1,0,0,53935,48.79,NO,,
32,Bachelors,Clerical,M,S,0,3,0,0,84048,51.6,YES,,
30,Bachelors,Clerical,F,S,0,1,0,0,83141,50.32,NO,,
29,Partial College,Management,M,S,0,0,0,0,103508,54.04,YES,,
31,Graduate Degree,Skilled Manual,F,S,0,2,0,0,53923,49.64,YES,,
23,Bachelors,Clerical,F,M,0,1,0,0,76971,50.14,YES,,
16,High School,Manual,F,S,0,1,0,0,28468,45.23,NO,,
30,Graduate Degree,Manual,F,M,0,1,1,2,30662,48.87,YES,,
23,High School,Skilled Manual,M,S,0,1,0,0,61628,49.45,NO,,
50,Bachelors,Professional,F,S,1,3,0,1,134357,52.4,NO,,
51,High School,Skilled Manual,M,M,1,1,2,2,53806,51.69,YES,,
44,Graduate Degree,Professional,M,M,1,2,0,2,134955,54.6,YES,,
33,Bachelors,Skilled Manual,F,M,1,2,1,1,52925,48.54,YES,,
21,High School,Clerical,F,M,0,1,0,0,84594,50.12,YES,,
44,Graduate Degree,Clerical,F,S,1,3,0,0,84157,54.61,YES,,
19,Partial College,Management,M,M,0,3,0,0,108361,51.68,YES,,
27,Graduate Degree,Professional,F,M,1,3,0,2,128447,52.45,NO,,
38,High School,Skilled Manual,M,S,0,1,0,0,62034,53.86,YES,,
32,Bachelors,Professional,M,S,1,2,0,0,132896,60.31,YES,,
39,Partial College,Management,M,M,1,1,1,2,102360,58.93,YES,,
37,Partial College,Skilled Manual,M,M,1,2,0,2,58691,56.94,NO,,
44,Bachelors,Manual,F,S,0,1,0,0,30656,47.26,NO,,
35,Bachelors,Professional,M,M,1,2,1,2,135279,57.06,YES,,
31,Graduate Degree,Skilled Manual,F,S,0,0,0,0,55202,52.08,YES,,
24,Bachelors,Skilled Manual,F,M,0,1,0,1,55929,49.17,NO,,
26,Graduate Degree,Skilled Manual,M,M,0,1,1,1,59710,51.5,YES,,
44,Partial College,Clerical,F,M,1,2,2,2,77701,51.41,YES,,
54,Partial College,Clerical,M,M,1,2,1,2,84878,50.42,YES,,
53,Bachelors,Professional,M,M,1,2,0,2,129561,52.75,NO,,
28,Bachelors,Skilled Manual,M,M,0,1,1,2,51918,50.39,YES,,
39,High School,Manual,F,S,0,0,0,0,33542,50.14,YES,,
27,Bachelors,Clerical,F,M,1,2,0,1,76473,49.64,NO,,
37,Graduate Degree,Professional,F,M,1,1,0,2,136135,51.47,YES,,
27,Bachelors,Management,F,S,0,2,0,0,105265,55.23,YES,,
42,Partial College,Skilled Manual,F,S,1,1,0,0,57548,52.29,NO,,
34,Bachelors,Skilled Manual,M,M,1,0,0,2,57898,51.63,YES,,
62,Graduate Degree,Skilled Manual,M,M,1,1,1,2,60598,50.44,YES,,
38,Bachelors,Management,F,S,1,0,0,0,111837,53.4,YES,,
20,Partial High School,Skilled Manual,M,S,0,1,0,0,53638,50.06,NO,,
28,Graduate Degree,Professional,F,S,1,2,0,0,132023,56.64,NO,,
34,Graduate Degree,Professional,F,S,1,2,0,0,133166,54.42,YES,,
24,High School,Clerical,M,S,0,3,0,0,79497,51.38,YES,,
17,High School,Clerical,M,S,0,3,0,0,83324,50.68,YES,,
39,Graduate Degree,Clerical,M,S,1,1,0,0,83145,56.34,YES,,
44,Graduate Degree,Manual,M,S,0,1,0,0,27352,51.08,NO,,
17,Partial High School,Skilled Manual,F,S,0,2,0,0,53089,47.82,NO,,
24,Partial High School,Manual,F,S,0,1,0,0,32954,47.37,NO,,
31,Bachelors,Clerical,M,M,1,1,0,1,85550,59.32,YES,,
22,High School,Skilled Manual,F,S,0,1,0,0,55020,48.09,NO,,
46,Partial College,Clerical,M,S,1,2,0,0,87689,61.3,YES,,
37,Partial College,Clerical,M,S,1,2,0,0,86621,55.45,YES,,
33,Bachelors,Skilled Manual,F,M,1,1,1,2,53029,51.39,YES,,
34,Graduate Degree,Skilled Manual,M,S,0,2,0,0,60090,58.38,NO,,
19,Partial College,Skilled Manual,M,S,0,0,0,0,55067,50.06,NO,,
25,Partial High School,Manual,F,S,0,1,0,0,29101,46.63,NO,,
20,Partial College,Manual,F,M,0,1,0,0,36305,45.79,NO,,
42,High School,Clerical,M,S,1,1,0,0,85063,51.99,NO,,
44,Bachelors,Professional,F,M,1,2,1,2,127166,55.95,YES,,
26,Graduate Degree,Professional,F,S,1,2,0,0,135956,55.93,NO,,
44,Graduate Degree,Professional,M,M,1,2,0,2,135784,59.16,YES,,
33,Bachelors,Management,F,S,1,3,0,0,108199,52.27,YES,,
39,Bachelors,Skilled Manual,F,M,1,0,0,2,56150,48.44,YES,,
49,Partial College,Management,F,S,1,3,0,0,102187,52.01,NO,,
35,Partial College,Clerical,M,S,1,2,0,0,80487,63.37,YES,,
34,Bachelors,Skilled Manual,F,S,0,1,0,0,61883,53.44,NO,,
61,Graduate Degree,Management,F,S,1,0,1,1,111794,54.49,YES,,
33,Partial High School,Manual,M,S,0,0,0,0,27065,56.87,NO,,
36,Partial College,Skilled Manual,M,M,1,1,2,2,60779,55.66,YES,,
56,Bachelors,Clerical,M,M,1,2,0,2,86577,50.72,NO,,
23,Partial High School,Manual,M,S,0,1,0,0,29064,46.94,NO,,
31,Bachelors,Management,M,S,1,1,0,0,103186,52.53,NO,,
38,High School,Skilled Manual,F,S,0,1,0,0,61269,49.29,NO,,
44,High School,Clerical,F,M,1,2,0,1,77768,49.38,NO,,
23,Partial High School,Manual,M,M,0,1,0,0,30895,45.39,NO,,
24,Partial College,Management,F,S,0,1,0,0,108827,53.43,NO,,
52,Partial High School,Manual,F,M,1,0,0,2,31633,46.46,NO,,
29,Graduate Degree,Management,M,S,0,1,0,0,112198,55.18,NO,,
55,Bachelors,Manual,F,M,1,0,2,2,32469,48.41,YES,,
25,Bachelors,Skilled Manual,F,S,0,1,0,0,59648,52.23,NO,,
28,Partial College,Manual,M,S,0,1,0,0,36499,47.17,YES,,
22,Bachelors,Skilled Manual,M,M,0,2,0,0,58042,48.29,YES,,
57,Bachelors,Skilled Manual,F,S,1,1,0,1,56213,51.67,NO,,
25,High School,Manual,F,S,0,0,0,0,31357,45.46,YES,,
27,Graduate Degree,Clerical,F,M,1,1,1,1,82339,51.87,YES,,
32,Bachelors,Management,M,S,1,0,0,0,103109,56.78,YES,,
47,Partial College,Manual,M,M,1,1,0,2,28738,47.41,NO,,
38,Graduate Degree,Skilled Manual,F,M,1,1,1,1,54970,47.92,YES,,
31,Bachelors,Management,M,M,1,2,0,0,109426,57.93,NO,,
30,Graduate Degree,Management,M,S,1,0,0,0,107512,54.56,YES,,
41,Partial High School,Skilled Manual,F,S,1,1,0,0,53305,47.65,NO,,
37,Bachelors,Clerical,M,M,1,3,1,2,87224,58.17,YES,,
27,Bachelors,Manual,F,S,0,0,0,0,33587,47.27,YES,,
36,Partial College,Management,M,M,1,2,2,2,104122,55.71,YES,,
26,Graduate Degree,Clerical,F,M,1,0,1,2,83394,54.52,YES,,
26,High School,Skilled Manual,M,S,0,1,0,0,52287,48.76,NO,,
54,Bachelors,Clerical,M,M,1,3,0,2,82586,50.2,YES,,
31,Bachelors,Management,F,S,1,1,0,0,103311,54.12,NO,,
50,High School,Clerical,M,M,1,2,2,2,84506,51.39,YES,,
28,High School,Manual,F,S,0,0,0,0,34125,49.92,YES,,
48,Partial High School,Skilled Manual,F,M,1,1,0,2,62052,48.52,NO,,
43,Partial High School,Skilled Manual,M,M,1,0,0,2,59542,53.27,NO,,
41,High School,Skilled Manual,F,M,1,0,0,2,51895,48.71,YES,,
21,Partial College,Manual,F,S,0,1,0,0,26068,49.39,NO,,
31,Bachelors,Skilled Manual,F,M,1,1,1,1,51408,48.33,YES,,
40,High School,Manual,F,M,1,0,1,2,35903,48.27,YES,,
45,Partial College,Management,F,S,1,0,0,0,108582,54.97,YES,,
23,Bachelors,Professional,F,S,0,1,0,0,129444,51.53,NO,,
47,High School,Clerical,F,M,1,2,0,2,83482,50.19,YES,,
31,Bachelors,Manual,M,S,0,0,0,0,27815,45.5,NO,,
41,Partial High School,Manual,M,S,0,0,0,0,26747,51.97,NO,,
35,Partial College,Clerical,F,M,1,1,2,2,77408,52.4,YES,,
20,High School,Clerical,F,S,0,0,0,0,78634,51.98,YES,,
17,Partial College,Clerical,M,S,0,2,0,0,78712,51.14,NO,,
31,Graduate Degree,Clerical,M,M,1,2,1,2,83699,53.35,YES,,
29,Bachelors,Skilled Manual,M,M,0,1,0,2,57123,49.43,NO,,
39,Partial College,Skilled Manual,M,M,1,1,1,2,53950,60.06,YES,,
56,Bachelors,Clerical,M,M,1,2,0,2,82436,50.26,NO,,
38,Graduate Degree,Management,M,M,1,1,0,2,111420,53.99,YES,,
41,High School,Manual,M,M,1,0,1,2,33400,52.47,YES,,
19,Partial College,Skilled Manual,M,S,0,1,0,0,54996,48.91,NO,,
39,Bachelors,Management,M,M,1,3,0,2,110084,58.41,NO,,
32,Bachelors,Management,M,M,1,1,1,1,112965,54.28,YES,,
38,Bachelors,Management,M,S,1,1,0,0,104381,60.7,YES,,
17,High School,Manual,M,M,0,0,0,0,28825,45.8,NO,,
24,Partial High School,Manual,F,S,0,1,0,0,34487,46.27,NO,,
32,Bachelors,Skilled Manual,F,S,0,1,0,0,52582,49.03,NO,,
36,High School,Clerical,M,S,1,1,0,0,81690,54.99,YES,,
25,Graduate Degree,Skilled Manual,M,M,0,0,1,1,56006,52.09,YES,,
22,High School,Skilled Manual,M,S,0,1,0,0,55051,50.01,YES,,
47,High School,Skilled Manual,F,M,1,2,0,2,51601,48.12,NO,,
44,Partial College,Clerical,M,S,1,2,0,0,85153,54.75,NO,,
34,Partial College,Management,F,M,1,1,1,2,103072,53.85,YES,,
21,Bachelors,Management,M,S,0,3,0,0,104087,54.93,YES,,
50,High School,Skilled Manual,F,M,1,1,1,2,61067,52.54,YES,,
43,Partial College,Skilled Manual,F,S,1,2,0,0,58462,49.95,NO,,
42,High School,Skilled Manual,M,M,1,2,2,2,54712,54.62,YES,,
38,Graduate Degree,Professional,F,M,1,2,0,2,135709,52.86,NO,,
30,Bachelors,Professional,F,M,1,3,0,0,137614,52.68,YES,,
29,Partial College,Skilled Manual,M,S,0,1,0,0,61565,49.57,NO,,
29,Bachelors,Management,F,M,1,2,0,0,111059,50.82,YES,,
54,Partial College,Clerical,M,S,1,1,0,1,85497,51.94,YES,,
44,Graduate Degree,Clerical,F,S,1,1,0,0,82481,49.72,NO,,
31,Graduate Degree,Professional,F,S,1,3,0,0,130731,53.95,NO,,
29,Graduate Degree,Management,F,M,1,1,2,2,106171,53.12,YES,,
17,High School,Manual,M,M,0,1,0,0,31285,45.66,NO,,
36,Partial College,Manual,M,M,1,0,1,2,36674,50.7,YES,,
47,Bachelors,Clerical,M,M,1,0,1,2,86211,57.47,YES,,
23,High School,Manual,F,S,0,1,0,0,29042,46.66,NO,,
28,Graduate Degree,Clerical,M,M,1,2,0,1,82193,50.49,NO,,
25,Graduate Degree,Skilled Manual,F,S,0,0,0,0,57052,52.12,YES,,
57,Bachelors,Skilled Manual,M,S,1,1,0,1,59937,49.73,YES,,
33,Bachelors,Clerical,F,S,0,3,0,0,79533,51.06,NO,,
52,Bachelors,Manual,M,M,1,0,1,2,33529,50.33,YES,,
44,Bachelors,Clerical,F,M,1,0,0,2,82909,50.75,NO,,
34,Bachelors,Management,F,M,1,2,0,2,112866,51.96,YES,,
29,Bachelors,Clerical,F,M,1,2,0,1,76398,49.32,NO,,
24,Partial College,Manual,F,S,0,0,0,0,31087,47.92,YES,,
32,Bachelors,Clerical,M,M,1,2,1,2,82949,54.4,YES,,
52,Bachelors,Clerical,M,M,1,1,0,2,83470,49.89,YES,,
24,Graduate Degree,Manual,M,M,0,0,0,0,31959,45.62,YES,,
33,Bachelors,Skilled Manual,M,S,0,1,0,0,62115,54.19,YES,,
42,High School,Skilled Manual,F,S,1,1,0,0,57976,52.39,NO,,
26,High School,Skilled Manual,M,S,0,0,0,0,60981,48.35,NO,,
26,Partial High School,Manual,M,S,0,1,0,0,25976,45.48,NO,,
29,Bachelors,Skilled Manual,M,M,0,2,0,2,53353,48.23,NO,,
32,Bachelors,Skilled Manual,M,M,1,2,0,1,62606,51.48,NO,,
29,Bachelors,Management,F,M,1,3,0,0,112816,51.65,NO,,
32,Bachelors,Clerical,F,M,1,2,1,1,87112,51.29,YES,,
30,Partial College,Clerical,F,S,0,1,0,0,78633,52.16,NO,,
17,Bachelors,Manual,M,M,0,1,0,0,27104,45.02,NO,,
32,Bachelors,Manual,F,S,0,0,0,0,32658,46.02,NO,,
46,Partial High School,Manual,F,M,1,1,0,2,32781,46.21,NO,,
34,Partial College,Clerical,M,S,0,0,0,0,83386,59.46,YES,,
28,Graduate Degree,Management,M,S,0,2,0,0,111506,52.32,NO,,
42,High School,Skilled Manual,M,M,1,1,0,2,54442,47.5,NO,,
25,Partial High School,Skilled Manual,F,M,0,0,0,1,58543,48.73,NO,,
24,Graduate Degree,Clerical,M,S,0,1,0,0,79422,49.69,NO,,
17,Partial High School,Skilled Manual,M,S,0,1,0,0,54737,49.22,NO,,
35,Bachelors,Clerical,F,M,1,1,2,2,76294,53.55,YES,,
31,Bachelors,Professional,M,M,1,3,0,0,138411,61.66,YES,,
41,Partial College,Clerical,M,M,1,1,1,2,79056,59.19,YES,,
33,Bachelors,Skilled Manual,M,S,0,2,0,0,52091,58.98,YES,,
31,High School,Clerical,M,S,0,1,0,0,78199,55.64,YES,,
34,Bachelors,Clerical,M,M,1,1,1,2,78937,50.9,NO,,
61,Graduate Degree,Management,M,M,1,3,0,2,113323,52.03,YES,,
58,Graduate Degree,Skilled Manual,M,M,1,1,3,3,59210,50.84,NO,,
30,Bachelors,Manual,F,M,0,1,1,2,36498,50.54,YES,,
28,Bachelors,Clerical,M,S,0,1,0,0,85680,51.41,NO,,
47,Partial College,Manual,F,S,1,0,0,0,36525,48.06,YES,,
19,Partial College,Management,M,M,0,0,0,0,106907,50.7,NO,,
45,High School,Skilled Manual,M,M,1,1,1,1,54541,55.63,YES,,
32,Partial College,Clerical,F,M,1,1,0,1,78936,49.93,NO,,
30,Bachelors,Manual,M,M,0,0,1,1,32435,48.22,YES,,
28,High School,Manual,F,S,0,0,0,0,29780,47.57,NO,,
27,Graduate Degree,Management,F,M,1,2,0,0,105998,51.38,YES,,
24,Partial College,Skilled Manual,F,S,0,1,0,0,61933,53.56,NO,,
27,Graduate Degree,Management,F,M,1,3,0,0,109363,51.56,YES,,
52,Partial High School,Manual,F,S,1,0,1,1,26786,46.52,NO,,
43,Partial High School,Manual,F,S,0,1,0,0,30661,48.62,NO,,
76,Partial High School,Skilled Manual,M,S,1,0,0,1,55481,50.28,YES,,
38,Bachelors,Clerical,M,M,1,3,2,2,78363,56.18,YES,,
32,Bachelors,Management,M,S,1,2,0,0,110726,57.5,NO,,
41,Partial High School,Skilled Manual,F,M,1,2,1,2,59632,52.28,YES,,
43,Graduate Degree,Management,M,M,1,1,1,2,107577,56.81,YES,,
37,High School,Clerical,M,M,1,3,0,1,83496,55.23,YES,,
19,High School,Skilled Manual,F,S,0,2,0,0,56965,49.81,YES,,
23,Partial College,Management,M,S,0,1,0,0,113218,55.22,NO,,
21,High School,Skilled Manual,M,S,0,1,0,0,58278,51.61,YES,,
23,Bachelors,Skilled Manual,M,M,0,1,0,0,54223,48.65,NO,,
25,Bachelors,Clerical,M,S,0,1,0,0,87782,54.33,NO,,
23,Graduate Degree,Manual,M,M,0,0,0,0,28961,45.81,NO,,
52,Bachelors,Management,F,S,1,2,0,1,111799,51.63,NO,,
27,Graduate Degree,Professional,M,M,1,2,0,0,136774,52.53,NO,,
27,Bachelors,Manual,F,S,0,1,0,0,32465,47.97,NO,,
49,High School,Skilled Manual,F,M,1,2,1,2,55267,48.93,YES,,
19,High School,Skilled Manual,F,M,0,0,0,0,60261,49.26,NO,,
33,Bachelors,Skilled Manual,F,M,1,1,0,1,53781,49,NO,,
22,Bachelors,Manual,F,M,0,1,0,0,33399,45.92,NO,,
19,High School,Skilled Manual,M,S,0,2,0,0,52576,49.31,NO,,
44,Bachelors,Clerical,M,M,1,0,1,2,83936,56.04,YES,,
30,Partial High School,Manual,F,M,0,0,1,2,35023,48.79,NO,,
42,Partial College,Management,M,M,1,2,2,2,106631,56.98,YES,,
41,Partial College,Clerical,M,M,1,3,0,2,86101,55.76,YES,,
25,Bachelors,Manual,F,S,0,0,0,0,28963,45.55,NO,,
21,Partial College,Clerical,F,S,0,1,0,0,82959,53.73,NO,,
28,Bachelors,Management,M,M,1,3,0,0,103833,51.73,NO,,
30,Graduate Degree,Skilled Manual,F,S,0,0,0,0,60954,51.98,NO,,
21,High School,Manual,F,S,0,1,0,0,28182,45.79,YES,,
33,High School,Skilled Manual,M,S,0,1,0,0,56244,55.53,YES,,
53,Bachelors,Skilled Manual,M,M,1,2,1,2,54599,49.45,YES,,
55,Graduate Degree,Manual,M,S,1,0,1,1,33261,49.27,YES,,
36,Graduate Degree,Clerical,F,M,1,1,1,1,76416,53.95,YES,,
26,High School,Skilled Manual,M,M,0,2,1,1,52546,48.68,YES,,
22,Partial College,Clerical,F,M,0,3,0,0,81228,50.21,YES,,
30,Bachelors,Clerical,M,M,1,2,1,2,85866,52.23,YES,,
40,High School,Skilled Manual,F,S,1,1,0,0,52020,51.85,NO,,
23,Partial College,Clerical,F,S,0,0,0,0,76940,49.62,YES,,
21,Bachelors,Management,F,S,0,3,0,0,106242,53.57,YES,,
36,Graduate Degree,Management,F,M,1,3,1,2,110632,52.67,YES,,
36,Partial College,Skilled Manual,M,M,1,1,1,2,59271,56.2,YES,,
28,Graduate Degree,Professional,F,M,1,1,0,1,136788,52.54,NO,,
29,Partial College,Clerical,F,M,1,1,0,1,77135,50.46,NO,,
21,High School,Skilled Manual,M,S,0,0,0,0,62329,50.63,YES,,
51,Bachelors,Management,M,M,1,2,1,2,104568,52.71,YES,,
29,Partial College,Clerical,M,S,0,2,0,0,83559,53.66,NO,,
26,Graduate Degree,Manual,M,S,0,1,0,0,34582,47.25,NO,,
30,Bachelors,Management,F,M,1,1,1,2,111882,52.67,YES,,
61,Graduate Degree,Skilled Manual,M,M,1,1,1,2,58931,48.98,YES,,
30,Bachelors,Professional,F,S,1,3,0,0,137968,53.11,YES,,
45,Partial College,Skilled Manual,F,M,1,1,1,2,62066,50.74,NO,,
35,Graduate Degree,Manual,M,S,0,1,0,0,35850,53.44,NO,,
63,Graduate Degree,Professional,F,S,1,2,1,1,129707,55.52,YES,,
23,High School,Clerical,F,M,0,2,0,0,77320,49.71,YES,,
51,Partial High School,Manual,F,M,1,0,1,2,27488,44.83,NO,,
47,Partial High School,Manual,F,M,1,1,1,2,28560,47.98,NO,,
55,Graduate Degree,Management,F,M,1,0,0,2,103933,51.13,NO,,
29,Bachelors,Clerical,F,S,0,3,0,0,82021,53.71,YES,,
46,Partial College,Skilled Manual,F,M,1,2,1,2,56778,48.52,YES,,
32,High School,Skilled Manual,M,S,0,0,0,0,56889,57.12,YES,,
25,Graduate Degree,Professional,F,S,1,2,0,0,130412,54.76,NO,,
55,Bachelors,Management,M,M,1,0,0,2,106832,50.73,YES,,
18,Partial High School,Manual,F,S,0,1,0,0,34413,46.88,NO,,
25,High School,Clerical,F,M,1,2,0,2,81995,49.98,YES,,
33,Bachelors,Manual,M,S,0,0,0,0,35715,53.08,NO,,
50,Bachelors,Management,F,M,1,1,2,2,109890,53,YES,,
44,Graduate Degree,Management,M,S,1,1,0,0,107380,57.84,YES,,
20,Partial College,Skilled Manual,M,S,0,1,0,0,57509,51.51,NO,,
19,Partial College,Skilled Manual,M,S,0,1,0,0,57866,49.55,NO,,
28,Bachelors,Manual,F,S,0,0,0,0,31950,48.99,YES,,
18,Partial College,Skilled Manual,F,S,0,2,0,0,53973,52.08,YES,,
28,Graduate Degree,Skilled Manual,M,M,0,2,1,2,53281,48.28,YES,,
60,Graduate Degree,Management,F,M,1,2,0,2,105858,50.85,NO,,
28,Graduate Degree,Manual,F,M,0,1,1,1,32399,46.04,YES,,
31,Bachelors,Clerical,F,M,1,2,0,1,83984,50.85,NO,,
35,Partial College,Manual,M,M,1,0,2,2,31920,50.03,YES,,
28,Graduate Degree,Manual,F,M,0,1,0,1,36114,46.8,NO,,
33,Bachelors,Skilled Manual,F,M,1,1,1,2,57611,50.16,YES,,
19,Partial College,Skilled Manual,F,S,0,0,0,0,51396,51.9,YES,,
38,Bachelors,Clerical,F,S,1,1,0,0,86180,51.97,NO,,
34,Bachelors,Management,F,M,1,2,1,2,110898,55.42,YES,,
52,Bachelors,Professional,F,S,1,2,1,1,130042,55.76,YES,,
43,Partial High School,Skilled Manual,F,S,1,0,0,0,53840,48.57,NO,,
23,Partial College,Clerical,M,S,0,1,0,0,78025,51.97,YES,,
45,Partial College,Clerical,F,M,1,1,1,2,82122,50.3,YES,,
40,Partial High School,Skilled Manual,M,M,1,1,1,2,57902,51.33,YES,,
57,Bachelors,Clerical,M,S,1,2,1,1,82942,53.9,YES,,
42,Partial College,Clerical,M,M,1,2,0,2,78357,54.21,NO,,
47,Partial College,Manual,F,M,1,1,1,1,33108,47.21,YES,,
33,Bachelors,Management,F,S,1,3,0,0,102909,53.52,YES,,
39,Graduate Degree,Skilled Manual,M,M,1,0,1,2,55153,53.07,YES,,
37,High School,Clerical,M,M,1,2,1,1,85605,56.27,YES,,
32,Partial College,Skilled Manual,F,S,0,1,0,0,60144,48.85,NO,,
33,Partial College,Skilled Manual,F,M,1,0,0,2,55605,48.3,NO,,
21,Partial College,Skilled Manual,F,S,0,1,0,0,51592,50.95,NO,,
39,High School,Skilled Manual,F,M,1,0,0,2,56028,47.96,YES,,
52,Partial High School,Skilled Manual,F,M,1,2,0,2,53744,47.84,NO,,
32,Bachelors,Skilled Manual,F,S,0,0,0,0,54363,50.36,NO,,
35,Graduate Degree,Management,F,M,1,2,0,2,108938,51.46,YES,,
32,Bachelors,Skilled Manual,M,S,0,2,0,0,58960,57.24,YES,,
38,Graduate Degree,Professional,M,S,1,2,0,0,133750,60.82,YES,,
44,High School,Skilled Manual,M,S,1,1,0,0,59160,54.13,NO,,
31,Partial College,Management,M,S,1,1,0,0,106723,55.65,NO,,
36,Graduate Degree,Management,F,M,1,3,1,2,102955,51.94,YES,,
39,Partial College,Manual,M,S,0,1,0,0,29344,57.52,NO,,
44,Graduate Degree,Management,M,M,1,2,0,0,105794,52.25,YES,,
28,Graduate Degree,Professional,M,S,1,2,0,0,130640,54.87,NO,,
37,High School,Manual,F,S,0,0,0,0,29629,46.02,NO,,
31,Graduate Degree,Clerical,F,M,1,0,0,2,79045,50.77,YES,,
41,High School,Clerical,F,M,1,3,0,1,81964,50.14,NO,,
29,Bachelors,Management,F,S,0,3,0,0,102709,50.42,NO,,
30,Graduate Degree,Professional,M,S,1,2,0,0,128676,54.51,YES,,
23,Partial College,Clerical,F,S,0,2,0,0,77489,49.31,YES,,
